sub	ses	run	fd_mean	dvars_mean
sub-0064	ses-01	run-01	0.13698039775315726	31.637710082663602
sub-0064	ses-01	run-02	0.13919641934236507	34.999288427095294
sub-0064	ses-01	run-03	0.13094098309758895	31.256529376578644
sub-0064	ses-01	run-04	0.1943888682336395	32.753105184845005
sub-0064	ses-01	run-05	0.11198267669781856	32.052238192881745
sub-0064	ses-01	run-06	0.09239076043777265	33.488086646383465
sub-0064	ses-04	run-01	0.12550576133891211	35.00873920502092
sub-0064	ses-04	run-02	0.11494965010688861	33.791703795637204
sub-0064	ses-04	run-03	0.15128837172560272	32.179690027554535
sub-0064	ses-04	run-04	0.1492487930642939	33.35434260160734
sub-0064	ses-04	run-06	0.1615266677267508	34.5743679988519
