sub	ses	run	fd_mean	dvars_mean
sub-0056	ses-01	run-01	0.09560081682502866	32.045071213547644
sub-0056	ses-01	run-02	0.09221099335820893	31.526900848450055
sub-0056	ses-01	run-03	0.07689786885648676	33.34256184845006
sub-0056	ses-01	run-04	0.08455552887660156	32.92057662801378
sub-0056	ses-01	run-05	0.0833197342406429	33.16754586567164
sub-0056	ses-01	run-06	0.07455294417267504	33.32370918943743
sub-0056	ses-03	run-01	0.0833003931416762	32.6190021641791
sub-0056	ses-03	run-02	0.08113262868714118	32.2543896326062
sub-0056	ses-03	run-03	0.09085845790585531	31.594087833524686
sub-0056	ses-03	run-04	0.08160011778079217	32.068140639494835
sub-0056	ses-03	run-05	0.08417298808335244	32.00333659816303
sub-0056	ses-03	run-06	0.08511933638599306	31.423374866819746
sub-0056	ses-04	run-01	0.06961919719747414	32.072369305396094
sub-0056	ses-04	run-02	0.07297120307990812	32.324429305396094
sub-0056	ses-04	run-03	0.0842400284385763	31.25952925947187
sub-0056	ses-04	run-04	0.07673453104856484	31.93329915729047
sub-0056	ses-04	run-05	0.07961534649598159	32.21420914236509
sub-0056	ses-04	run-06	0.09525069760734783	32.37863407921929
