sub	ses	run	fd_mean	dvars_mean
sub-0091	ses-01	run-01	0.2292552126347991	41.68273399655569
sub-0091	ses-01	run-02	0.34836345025373133	45.78277199196325
sub-0091	ses-01	run-03	0.6113445499646383	46.849839236509766
sub-0091	ses-01	run-04	0.45810357185005735	46.8500279173364
sub-0091	ses-01	run-05	0.3542695510447761	43.45197333754305
sub-0091	ses-01	run-06	0.2071880604764638	38.23655028932262
sub-0091	ses-03	run-01	0.17157526590390348	39.79389935591275
sub-0091	ses-03	run-02	0.40959013685419055	47.09552231343283
sub-0091	ses-03	run-03	0.26309708273708377	42.74415285419058
sub-0091	ses-03	run-04	0.26973789875361653	45.07715786911596
sub-0091	ses-03	run-05	0.207585983033295	41.583807518943736
sub-0091	ses-03	run-06	0.2568570504431687	42.285260918484504
sub-0091	ses-04	run-01	0.4266185446900115	43.13823761882893
sub-0091	ses-04	run-02	0.3079768894718714	41.042223657864525
sub-0091	ses-04	run-03	0.3065738617754305	40.58475617451206
sub-0091	ses-04	run-04	0.20950725698048217	38.63287233524684
sub-0091	ses-04	run-05	0.25033325836969	37.826147672789894
sub-0091	ses-04	run-06	0.6036431958541907	52.346688237657865
