sub	ses	run	fd_mean	dvars_mean
sub-0094	ses-01	run-01	0.11594973162067734	36.25784637083812
sub-0094	ses-01	run-02	0.10883287935017218	35.54136165786452
sub-0094	ses-01	run-03	0.12217098539885185	37.34297200574053
sub-0094	ses-01	run-04	0.15703803354190585	35.61430121699196
sub-0094	ses-01	run-05	0.12343789218564864	35.304997769230766
sub-0094	ses-01	run-06	0.11143150951940295	33.9782754500574
sub-0094	ses-03	run-01	0.1391074160482204	36.73293683237658
sub-0094	ses-03	run-02	0.1331817488202066	38.99048412858783
sub-0094	ses-03	run-03	0.1388864064110218	36.495976466130884
sub-0094	ses-03	run-04	0.10671124675774969	37.41820310562572
sub-0094	ses-03	run-05	0.13341539486771523	35.88481664293915
sub-0094	ses-03	run-06	0.12600453175200915	36.15960183811711
sub-0094	ses-04	run-01	0.18083137830723303	38.52514244202067
sub-0094	ses-04	run-02	0.18168050072169917	39.61484164982779
sub-0094	ses-04	run-03	0.17426028283582087	38.42097582204363
sub-0094	ses-04	run-04	0.1946753002993111	38.75237850975889
sub-0094	ses-04	run-05	0.16783806747393795	39.19722283811711
sub-0094	ses-04	run-06	0.15255025770252578	40.57381715269805
