sub	ses	run	fd_mean	dvars_mean
sub-0044	ses-01	run-01	0.09600640463432832	39.50339984156142
sub-0044	ses-01	run-02	0.20330868078760042	39.08388941905856
sub-0044	ses-01	run-03	0.10290363066957517	39.295175101033294
sub-0044	ses-01	run-04	0.2596928124764638	42.323365913892076
sub-0044	ses-01	run-05	0.09877666192284726	37.53887557634903
sub-0044	ses-01	run-06	0.0888032461221584	39.14095619058554
sub-0044	ses-03	run-01	0.1037987561733639	40.87146351435132
sub-0044	ses-03	run-02	0.10612493147070029	39.530306301951775
sub-0044	ses-03	run-03	0.25841023685832376	43.59931137772675
sub-0044	ses-03	run-04	0.14532896218408722	37.2124797129736
sub-0044	ses-03	run-05	0.17188468426107917	38.85956719517795
sub-0044	ses-03	run-06	0.30113667596337546	45.52363799425947
sub-0044	ses-04	run-01	0.3008337824982778	41.91575741561423
sub-0044	ses-04	run-02	0.13382182980252583	38.58217562686568
sub-0044	ses-04	run-03	0.2062656155774971	38.80556543283583
sub-0044	ses-04	run-04	0.1747792372342135	38.51562225947187
sub-0044	ses-04	run-05	0.363529303749713	43.494657020665905
sub-0044	ses-04	run-06	0.1156110441227784	38.922902071182556
