sub	ses	run	fd_mean	dvars_mean
sub-0102	ses-01	run-01	0.197595136880597	35.437381878300805
sub-0102	ses-01	run-02	0.13792791777129731	35.83298405510907
sub-0102	ses-01	run-03	0.13404007211205507	33.966201528128586
sub-0102	ses-01	run-04	0.14832362259012624	34.30198329621125
sub-0102	ses-01	run-05	0.2585622151110218	37.93067148105626
sub-0102	ses-01	run-06	0.12162513990815152	32.588475664753155
sub-0102	ses-03	run-01	0.13926270114925368	34.58530027669346
sub-0102	ses-03	run-02	0.2072677660539609	38.07924394144661
sub-0102	ses-03	run-03	0.13138534096900112	33.415338446613084
sub-0102	ses-03	run-04	0.21139614242479907	36.54782781974742
sub-0102	ses-03	run-05	0.1430020765614236	32.20287859816303
sub-0102	ses-03	run-06	0.1334734206980482	32.68318003214696
sub-0102	ses-04	run-01	0.16107762849598162	34.98937358783008
sub-0102	ses-04	run-02	0.22411522954535015	34.80978662112514
sub-0102	ses-04	run-03	0.30072236206544195	39.483769657864514
sub-0102	ses-04	run-04	0.2990822395680826	39.24839262571757
sub-0102	ses-04	run-05	0.18212391779334092	34.534147135476466
sub-0102	ses-04	run-06	0.2026590966633754	37.28380025487945
