sub	ses	run	fd_mean	dvars_mean
sub-0079	ses-01	run-01	0.153509642228473	41.616454014925374
sub-0079	ses-01	run-02	0.21501183981285876	41.50672461653272
sub-0079	ses-01	run-05	0.2104787192718714	37.755530349024106
sub-0079	ses-01	run-06	0.1693351223800229	38.047381408725606
sub-0079	ses-03	run-01	0.15456742409529275	35.02238521469575
sub-0079	ses-03	run-02	0.36677695322112513	42.840660446613086
sub-0079	ses-03	run-03	0.1775569992158438	37.746866776119404
sub-0079	ses-03	run-04	0.10051290990022957	35.53041927898967
sub-0079	ses-03	run-05	0.11628651155315724	38.082807122847306
sub-0079	ses-03	run-06	0.11663093047876001	38.21667311481057
sub-0079	ses-04	run-01	0.20118516073019516	40.35032747990815
sub-0079	ses-04	run-02	0.24797640413318023	42.123775020665896
sub-0079	ses-04	run-03	0.1892142510401837	38.29533474741676
sub-0079	ses-04	run-04	0.13366785903696896	38.39867953272101
sub-0079	ses-04	run-05	0.12240363510907	36.041212161882896
sub-0079	ses-04	run-06	0.14658280889012626	37.80056051549941
