sub	ses	run	fd_mean	dvars_mean
sub-0088	ses-01	run-01	0.1435917321797933	39.42811500803674
sub-0088	ses-01	run-02	0.14695880101354764	39.25059798163031
sub-0088	ses-01	run-03	0.2092292694780023	40.49361142135476
sub-0088	ses-01	run-04	0.1946568737864523	39.622281143513206
sub-0088	ses-01	run-05	0.13553478326061993	38.87633298507463
sub-0088	ses-01	run-06	0.1380609507972445	39.80288920895523
sub-0088	ses-03	run-01	0.12202498289667045	39.08062856716418
sub-0088	ses-03	run-02	0.12763956332146956	39.23798594489093
sub-0088	ses-03	run-03	0.1302948223111366	39.539765638346736
sub-0088	ses-03	run-04	0.1281715659177956	36.9901760815155
sub-0088	ses-03	run-05	0.14066050066934552	39.2436665510907
sub-0088	ses-03	run-06	0.13855900280908148	36.355464789896665
sub-0088	ses-04	run-01	0.12376861661171064	34.24487693226177
sub-0088	ses-04	run-02	0.12511307838805968	37.964432515499425
sub-0088	ses-04	run-03	0.1382279506980482	37.25182246039036
sub-0088	ses-04	run-04	0.1400408213928817	37.987921672789895
sub-0088	ses-04	run-05	0.12689976183237656	35.885788008036734
sub-0088	ses-04	run-06	0.13938005152583235	38.21639380826636
