sub	ses	run	fd_mean	dvars_mean
sub-0053	ses-01	run-01	0.09315690236968997	39.98109367738231
sub-0053	ses-01	run-02	0.09262737628702636	41.0589022032147
sub-0053	ses-01	run-03	0.09842471789169915	35.934134309988515
sub-0053	ses-01	run-04	0.1422208060452353	36.42135931572905
sub-0053	ses-01	run-05	0.13268843658323762	35.29401471641791
sub-0053	ses-01	run-06	0.12768843821917333	35.014583597014926
sub-0053	ses-03	run-01	0.10467939634466128	36.84316360619977
sub-0053	ses-03	run-02	0.08839999246211247	37.12224354075775
sub-0053	ses-03	run-03	0.0937870033275545	36.88791888404133
sub-0053	ses-03	run-04	0.10203940795901258	37.09906568312285
sub-0053	ses-03	run-05	0.11796288978128584	36.55105800803674
sub-0053	ses-03	run-06	0.10437849965683121	37.56624749598163
sub-0053	ses-04	run-01	0.10445831566303096	39.70924704822043
sub-0053	ses-04	run-02	0.09504964814557974	39.907068004592425
sub-0053	ses-04	run-03	0.11071233979104475	39.517705887485654
sub-0053	ses-04	run-04	0.11284012037083807	39.05994488978187
sub-0053	ses-04	run-05	0.09614690116624565	40.10314803673938
sub-0053	ses-04	run-06	0.10845737967462683	39.64801644087256
