sub	ses	run	fd_mean	dvars_mean
sub-0077	ses-01	run-01	0.1041699515418599	37.308917632606196
sub-0077	ses-01	run-02	0.1307963958665901	38.107282926521236
sub-0077	ses-01	run-05	0.130516784576349	39.325071855338685
sub-0077	ses-01	run-06	0.1172268951166475	33.542647932261765
sub-0077	ses-03	run-01	0.12374120469047069	39.7225648576349
sub-0077	ses-03	run-02	0.1440144014557979	37.44784849827785
sub-0077	ses-03	run-03	0.1284481458927669	37.506118143513206
sub-0077	ses-03	run-04	0.13538963444546495	38.558115694603906
sub-0077	ses-03	run-05	0.15048747034443166	35.7794800826636
sub-0077	ses-03	run-06	0.1354489609083352	36.13422861997704
sub-0077	ses-04	run-01	0.11447762050413317	38.38143800918485
sub-0077	ses-04	run-02	0.13589183110838116	39.51245561653272
sub-0077	ses-04	run-03	0.11961384443513201	39.47200276808267
sub-0077	ses-04	run-04	0.12662620034799077	38.94673478874857
sub-0077	ses-04	run-05	0.12774978986601604	39.409893306544205
sub-0077	ses-04	run-06	0.15502534011814	38.98427813088404
