sub	ses	run	fd_mean	dvars_mean
sub-0087	ses-01	run-01	0.660436842414466	47.38658736394949
sub-0087	ses-01	run-02	0.21179387030493685	41.66985224684271
sub-0087	ses-01	run-03	0.21093939958668195	35.72438796900116
sub-0087	ses-01	run-04	0.19377657697818595	35.81357995292767
sub-0087	ses-01	run-05	0.6251809348923076	45.24390069345579
sub-0087	ses-01	run-06	0.25686470401377726	35.90463615614237
sub-0087	ses-03	run-01	0.14669255942847298	37.893026261768085
sub-0087	ses-03	run-02	0.13190845528335243	37.958433939150396
sub-0087	ses-03	run-03	0.21403601926773821	36.22931017795638
sub-0087	ses-03	run-04	0.21419716532927666	39.648157315729044
sub-0087	ses-03	run-05	0.1879550019469575	38.538960478760046
sub-0087	ses-03	run-06	0.31327449524730194	40.56887942479908
sub-0087	ses-04	run-01	0.2609534791067738	39.49731266475316
sub-0087	ses-04	run-02	0.4526453420551091	43.30876421699196
sub-0087	ses-04	run-03	0.5186275940792193	41.40009324799081
sub-0087	ses-04	run-04	0.7336747203784156	48.42410112743972
sub-0087	ses-04	run-05	0.4547870285866819	42.46565330424799
sub-0087	ses-04	run-06	0.19201069549781855	35.33491216647531
