sub	ses	run	fd_mean	dvars_mean
sub-0095	ses-01	run-01	0.1820525913547646	34.186731561423656
sub-0095	ses-01	run-02	0.12939044624661306	37.26149541331802
sub-0095	ses-01	run-03	0.12374654964110215	38.65991498392653
sub-0095	ses-01	run-04	0.16494240884041328	37.57064417795637
sub-0095	ses-01	run-05	0.18820763478668195	35.68256125028703
sub-0095	ses-01	run-06	0.13498442925740525	37.25033683926521
sub-0095	ses-03	run-01	0.11526106045357058	33.741554862227325
sub-0095	ses-03	run-02	0.1644684367623421	31.68681305281286
sub-0095	ses-03	run-03	0.10845703370424795	32.82053104707233
sub-0095	ses-03	run-04	0.1166620558861079	32.98197538576349
sub-0095	ses-03	run-05	0.16563450842824334	33.654322579793345
sub-0095	ses-03	run-06	0.1040309427568312	33.05695663490241
sub-0095	ses-04	run-01	0.15236468406486794	33.33782417795637
sub-0095	ses-04	run-02	0.138720705493915	34.82295625258324
sub-0095	ses-04	run-03	0.12461598424730191	37.20687072215844
sub-0095	ses-04	run-04	0.12325482950401835	38.675122740528124
sub-0095	ses-04	run-05	0.15374337751090697	33.85908826406429
sub-0095	ses-04	run-06	0.17221454362686564	33.55662293226177
