sub	ses	run	fd_mean	dvars_mean
sub-0069	ses-01	run-01	0.10712817588289318	35.29613115958668
sub-0069	ses-01	run-02	0.1248206621492537	34.13136529276694
sub-0069	ses-01	run-03	0.11110583354994255	36.63990292996555
sub-0069	ses-01	run-04	0.1565386848289322	34.786179890929965
sub-0069	ses-01	run-05	0.12217682992835818	36.14458258323766
sub-0069	ses-01	run-06	0.12350216940298504	35.951072528128584
sub-0069	ses-03	run-02	0.10859926411710673	37.21894403214696
sub-0069	ses-03	run-03	0.11147643872560271	37.01976756257175
sub-0069	ses-03	run-04	0.09927550145304245	39.572654904707235
sub-0069	ses-03	run-05	0.09985623904865668	39.531091179104486
sub-0069	ses-04	run-02	0.11165303724580937	38.249739993111376
sub-0069	ses-04	run-03	0.12820591244776117	34.888184990815155
sub-0069	ses-04	run-04	0.10484967582904703	38.71498303559128
sub-0069	ses-04	run-06	0.12448323203008031	38.19279160390356
