sub	ses	run	fd_mean	dvars_mean
sub-0036	ses-01	run-01	0.10349935307830077	38.0589517956372
sub-0036	ses-01	run-02	0.14909620279115957	38.23887992537313
sub-0036	ses-01	run-03	0.1043465111428243	37.86651181171067
sub-0036	ses-01	run-04	0.15807021802566013	37.26705775200919
sub-0036	ses-01	run-05	0.1372548534764638	42.79933937543054
sub-0036	ses-01	run-06	0.09262527111366244	40.888578367393805
sub-0036	ses-03	run-01	0.11221401508679675	35.09108430309988
sub-0036	ses-03	run-02	0.1021684374971297	35.277252227324915
sub-0036	ses-03	run-03	0.181259843772101	35.09631780252583
sub-0036	ses-03	run-04	0.10634281841212397	36.62080970608496
sub-0036	ses-03	run-05	0.13414575752583235	38.742940969001154
sub-0036	ses-03	run-06	0.2500102479022962	37.737110978185996
sub-0036	ses-04	run-01	0.1102880438197474	44.8877359598163
sub-0036	ses-04	run-02	0.08170817318714117	37.8409867336395
sub-0036	ses-04	run-03	0.1585612865267508	39.74881278645235
sub-0036	ses-04	run-04	0.185719451026636	40.381565501722164
sub-0036	ses-04	run-05	0.10824594535591273	35.79889033754305
sub-0036	ses-04	run-06	0.09017119224156138	36.56342016647532
