sub	ses	run	fd_mean	dvars_mean
sub-0060	ses-01	run-01	0.0658391608578645	29.254894024110214
sub-0060	ses-01	run-02	0.06356804494029847	29.43086710792193
sub-0060	ses-01	run-03	0.07054447036601605	29.615521579793338
sub-0060	ses-01	run-04	0.06930657348002292	29.361134510907007
sub-0060	ses-01	run-05	0.07799013662962109	29.42748826291619
sub-0060	ses-01	run-06	0.08117411507990813	29.88333397129736
sub-0060	ses-03	run-01	0.09370611102181395	30.510730293915042
sub-0060	ses-03	run-02	0.0884604147221584	30.47342170608496
sub-0060	ses-03	run-03	0.07699068700597012	30.596468208955223
sub-0060	ses-03	run-04	0.07972265874626863	30.395485072330658
sub-0060	ses-03	run-05	0.0827430233750631	29.723849962112517
sub-0060	ses-03	run-06	0.07874844991733636	30.265096510907004
sub-0060	ses-04	run-01	0.08362039203430537	32.5822111825488
sub-0060	ses-04	run-02	0.08014645357979329	32.45713025373135
sub-0060	ses-04	run-03	0.0716314432537313	32.22871493340987
sub-0060	ses-04	run-04	0.07072555683582085	32.7341746946039
sub-0060	ses-04	run-05	0.111563849130884	31.03751882433984
sub-0060	ses-04	run-06	0.08874603751090697	31.881882106773826
