sub	ses	run	fd_mean	dvars_mean
sub-0018	ses-01	run-01	0.10431104550959812	34.322220076923074
sub-0018	ses-01	run-02	0.08218861702112511	34.736991211251436
sub-0018	ses-01	run-03	0.07627889977171066	35.01923236854191
sub-0018	ses-01	run-04	0.07997905059211365	32.99378080711825
sub-0018	ses-01	run-05	0.11996979116417907	32.25786980826636
sub-0018	ses-01	run-06	0.07143866538002291	33.221831
sub-0018	ses-03	run-01	0.11023643894489091	35.67909546842709
sub-0018	ses-03	run-02	0.11354935392220433	35.90930201148105
sub-0018	ses-03	run-03	0.17402287013203213	32.49663660390356
sub-0018	ses-03	run-04	0.09327677630137769	36.620824676234214
sub-0018	ses-03	run-05	0.0853905146339839	34.55837716762342
sub-0018	ses-03	run-06	0.1499850116130884	32.42162058094144
sub-0018	ses-04	run-01	0.09294900277267505	35.833162368541906
sub-0018	ses-04	run-02	0.15251435376659012	34.87110182778416
sub-0018	ses-04	run-03	0.08513910199035588	35.52080975774971
sub-0018	ses-04	run-04	0.1266941786318025	36.44479602755454
sub-0018	ses-04	run-05	0.0754217693243398	35.449249019517794
sub-0018	ses-04	run-06	0.08946866006199766	35.60667622158438
