sub	ses	run	fd_mean	dvars_mean
sub-0131	ses-01	run-01	0.09740370817336393	31.407511754305393
sub-0131	ses-01	run-02	0.1176193860493685	30.329084313432837
sub-0131	ses-01	run-03	0.09289522986946036	30.871917256027555
sub-0131	ses-01	run-04	0.1029818922618599	32.55975335706085
sub-0131	ses-01	run-05	0.08426350087812497	32.85065610156249
sub-0131	ses-01	run-06	0.08807664550273246	31.222984244546502
sub-0131	ses-03	run-01	0.1526019208817451	31.33970168312285
sub-0131	ses-03	run-02	0.10896731365970146	33.260220607347875
sub-0131	ses-03	run-03	0.12775851094144658	32.80731360619977
sub-0131	ses-03	run-04	0.1264812711687715	40.66387094718715
sub-0131	ses-03	run-05	0.13129516956716414	32.9445549586682
sub-0131	ses-03	run-06	0.13473641878886336	32.752523946039034
sub-0131	ses-04	run-01	0.10495125962086088	35.77435921688742
sub-0131	ses-04	run-02	0.13709518729667047	34.30434900688863
sub-0131	ses-04	run-03	0.09564983613937998	38.713455378874855
sub-0131	ses-04	run-04	0.10337997161262913	35.18840539380023
sub-0131	ses-04	run-05	0.13772888885189435	34.94712653386912
sub-0131	ses-04	run-06	0.18197142299448904	34.55148909184845
