sub	ses	run	fd_mean	dvars_mean
sub-0043	ses-01	run-01	0.16554900655063143	36.468219241102176
sub-0043	ses-01	run-02	0.13429199119701488	39.70420986681975
sub-0043	ses-01	run-03	0.13029659685866818	39.0233760619977
sub-0043	ses-01	run-04	0.14127800762456943	37.8982146750861
sub-0043	ses-01	run-05	0.11921356774661306	36.5523905510907
sub-0043	ses-01	run-06	0.17778173154649823	34.85245403673938
sub-0043	ses-03	run-01	0.14634373985028698	34.53890021469575
sub-0043	ses-03	run-02	0.1229226591613088	35.7915998771527
sub-0043	ses-03	run-03	0.19669096475820894	35.20828056257175
sub-0043	ses-03	run-04	0.17146284710677379	33.05107631917336
sub-0043	ses-03	run-05	0.1208561719035591	37.33233460505166
sub-0043	ses-03	run-06	0.1127587411182778	36.84466058094145
sub-0043	ses-04	run-01	0.1570850392078071	34.58612468427095
sub-0043	ses-04	run-02	0.19003449554535012	38.008429485648676
sub-0043	ses-04	run-03	0.09758889931963258	33.652980673937996
sub-0043	ses-04	run-04	0.12495195593226173	34.79001998966705
sub-0043	ses-04	run-05	0.2278007035207807	38.01256343628013
sub-0043	ses-04	run-06	0.11471145598105621	38.12447906888634
