sub	ses	run	fd_mean	dvars_mean
sub-0023	ses-01	run-01	0.13852718616900112	39.877814462686565
sub-0023	ses-01	run-02	0.1333752533582089	35.50067691274398
sub-0023	ses-01	run-03	0.15181003904812856	38.34763543283582
sub-0023	ses-01	run-04	0.15100928715843856	36.362969752009185
sub-0023	ses-01	run-05	0.2330075584686567	37.45391176463835
sub-0023	ses-01	run-06	0.3067904455793341	39.609154152698046
sub-0023	ses-04	run-01	0.15158126933464977	39.17581911825488
sub-0023	ses-04	run-02	0.20725301766934556	36.07629401148105
sub-0023	ses-04	run-03	0.18868971109971297	37.258189743972444
sub-0023	ses-04	run-04	0.2498754989437428	35.568429234213546
sub-0023	ses-04	run-05	0.19308080031113656	34.715294044776115
sub-0023	ses-04	run-06	0.19061738658323762	38.65361140528129
