sub	ses	run	fd_mean	dvars_mean
sub-0074	ses-01	run-01	0.10637321718943739	39.08680887944891
sub-0074	ses-01	run-02	0.11073328396142361	40.04616518943743
sub-0074	ses-01	run-03	0.19580260339839262	37.66236796211252
sub-0074	ses-01	run-04	0.2676923843501722	39.322888597014924
sub-0074	ses-01	run-05	0.13213912387600457	37.87634229621125
sub-0074	ses-01	run-06	0.172192239522388	37.05166471526981
sub-0074	ses-03	run-01	0.2380776102491389	38.536155898966705
sub-0074	ses-03	run-02	0.14643979085533865	38.9219070608496
sub-0074	ses-03	run-03	0.1296642946578645	36.88299892537313
sub-0074	ses-03	run-04	0.11459761927772673	37.67800584156142
sub-0074	ses-03	run-05	0.2512727009943513	38.89948708381171
sub-0074	ses-03	run-06	0.18782704971274392	37.34917033295063
sub-0074	ses-04	run-01	0.14844903710447757	36.78647268541906
sub-0074	ses-04	run-02	0.1947160013490241	35.25408839380023
sub-0074	ses-04	run-03	0.14429489295866815	34.95781940987371
sub-0074	ses-04	run-04	0.19614481770952927	36.158713219288174
