sub	ses	run	fd_mean	dvars_mean
sub-0013	ses-01	run-01	0.11930832453157289	39.531367490241095
sub-0013	ses-01	run-02	0.11944222449138918	37.00700705396096
sub-0013	ses-01	run-03	0.15048045895407572	38.8976796326062
sub-0013	ses-01	run-04	0.13064358144202065	36.947533370838116
sub-0013	ses-01	run-05	0.11915619109368539	37.23259511595867
sub-0013	ses-01	run-06	0.24605499386567162	38.16930723191734
sub-0013	ses-03	run-01	0.17938931711136621	34.70260504477612
sub-0013	ses-03	run-02	0.1006162627134328	36.53614057864523
sub-0013	ses-03	run-03	0.1096895812123995	36.29117763605052
sub-0013	ses-03	run-04	0.10152156965396092	36.9185915499426
sub-0013	ses-03	run-05	0.10154064608495977	36.49038668197474
sub-0013	ses-03	run-06	0.15772993823926518	37.183478840413315
sub-0013	ses-04	run-01	0.11002510856142363	32.71955345809415
sub-0013	ses-04	run-02	0.13482000704362798	32.57714616991963
sub-0013	ses-04	run-03	0.11853138249712969	34.779888466130885
sub-0013	ses-04	run-04	0.09420823347944887	32.97906730195178
sub-0013	ses-04	run-05	0.14809748539724452	32.71112720091849
sub-0013	ses-04	run-06	0.089385427989667	34.495711638346734
