sub	ses	run	fd_mean	dvars_mean
sub-0129	ses-01	run-01	0.08468426588404128	39.9803075706085
sub-0129	ses-01	run-02	0.11930274323995403	37.79648025832376
sub-0129	ses-01	run-03	0.09184756567853039	39.14436682663605
sub-0129	ses-01	run-04	0.10952463154879447	39.21789163030999
sub-0129	ses-01	run-05	0.07855166498358207	39.16808059701493
sub-0129	ses-01	run-06	0.07838100534557975	39.7624321836969
sub-0129	ses-03	run-01	0.1465126053731343	39.14931813547646
sub-0129	ses-03	run-02	0.07964607384615381	36.62712252583238
sub-0129	ses-03	run-03	0.08168835354535013	38.707557727898966
sub-0129	ses-03	run-04	0.07679937612743969	39.01582975200918
sub-0129	ses-03	run-05	0.10206864704133176	35.63515403788749
sub-0129	ses-03	run-06	0.13313316751320317	36.32701922962112
sub-0129	ses-04	run-01	0.16814068814879446	42.723638401836965
sub-0129	ses-04	run-02	0.08137246764293912	40.19425501836969
sub-0129	ses-04	run-03	0.08411632078805965	43.62919553501723
sub-0129	ses-04	run-04	0.10827824836394945	37.1285730401837
sub-0129	ses-04	run-05	0.162824886635132	42.65403664982779
sub-0129	ses-04	run-06	0.10562280228576346	40.15255762456946
