sub	ses	run	fd_mean	dvars_mean
sub-0070	ses-01	run-01	0.17702882820321467	40.24191397359357
sub-0070	ses-01	run-02	0.16221243502066587	40.0741139380023
sub-0070	ses-01	run-04	0.16114801713754304	40.75389712514351
sub-0070	ses-01	run-05	0.15122571139150398	41.57102719058553
sub-0070	ses-03	run-01	0.1845109212123995	38.87905820780711
sub-0070	ses-03	run-02	0.15399014928151547	37.328824700344434
sub-0070	ses-03	run-05	0.17715789481033292	39.26832948679678
sub-0070	ses-03	run-06	0.1642079359437428	38.75556533180253
sub-0070	ses-04	run-01	0.17759505115212396	40.45704660849598
sub-0070	ses-04	run-02	0.2284491146350172	39.95695756946039
sub-0070	ses-04	run-03	0.17875381795981626	37.19103026980483
sub-0070	ses-04	run-04	0.179567010858783	38.57694811366245
sub-0070	ses-04	run-05	0.23135692820206658	120.20326450861079
sub-0070	ses-04	run-06	0.18457702376665902	39.18794256486797
