sub	ses	run	fd_mean	dvars_mean
sub-0130	ses-01	run-01	0.10832816508645232	33.61666743513203
sub-0130	ses-01	run-02	0.10263273077497125	33.67778395177956
sub-0130	ses-01	run-03	0.11856241835866817	34.584155629161884
sub-0130	ses-01	run-04	0.11576507972675083	34.02228324110218
sub-0130	ses-01	run-05	0.10625962230861075	33.50192145120551
sub-0130	ses-01	run-06	0.10316571927738227	34.50367247761194
sub-0130	ses-03	run-01	0.10438774361951776	36.58831040642939
sub-0130	ses-03	run-02	0.11149275242479906	36.430756746268656
sub-0130	ses-03	run-03	0.10786963107738229	36.47912653616533
sub-0130	ses-03	run-04	0.11152599117820891	37.931242398392655
sub-0130	ses-03	run-05	0.12341619802755449	36.811245711825485
sub-0130	ses-03	run-06	0.10025170218094141	36.75517026750861
sub-0130	ses-04	run-01	0.1225599233459242	32.86850915729047
sub-0130	ses-04	run-02	0.11310978413662454	33.448531969001145
sub-0130	ses-04	run-03	0.10175396963191728	35.59642520206659
sub-0130	ses-04	run-04	0.11215802620608493	35.66044159586682
sub-0130	ses-04	run-05	0.09275357155453498	34.537458541905856
sub-0130	ses-04	run-06	0.1000940521198622	36.60983612973593
