sub	ses	run	fd_mean	dvars_mean
sub-0055	ses-01	run-01	0.13320266941262915	45.116748345579786
sub-0055	ses-01	run-02	0.13294291942727895	42.776903285878305
sub-0055	ses-01	run-03	0.1355839590904707	43.44202129850747
sub-0055	ses-01	run-04	0.14036870452904704	46.90714594259472
sub-0055	ses-01	run-05	0.13226215222583232	45.27210045694604
sub-0055	ses-01	run-06	0.1420607401012629	41.703316523536174
sub-0055	ses-03	run-01	0.15529069066968998	37.62796547990815
sub-0055	ses-03	run-02	0.15799358751733636	41.557710173363944
sub-0055	ses-03	run-03	0.16970302209242247	41.68772222617682
sub-0055	ses-03	run-04	0.1856830925752009	43.8853096934558
sub-0055	ses-03	run-05	0.13904968561423647	36.07519279219288
sub-0055	ses-03	run-06	0.17853629909873706	38.91014256716418
sub-0055	ses-04	run-01	0.14240421229965552	45.727362671641785
sub-0055	ses-04	run-02	0.17030799365097585	42.18634917680826
sub-0055	ses-04	run-03	0.15727952916693452	39.75900306773823
sub-0055	ses-04	run-04	0.12032708320114806	47.157076916188295
sub-0055	ses-04	run-05	0.16421499171320317	45.375005516647526
sub-0055	ses-04	run-06	0.1415538234013777	42.150711101033295
