sub	ses	run	fd_mean	dvars_mean
sub-0116	ses-01	run-01	0.10775412181171064	36.18708135132032
sub-0116	ses-01	run-02	0.12407087839839262	36.104656373134326
sub-0116	ses-01	run-03	0.12204763760459239	37.76014086567164
sub-0116	ses-01	run-04	0.10896204850241101	40.10883511825488
sub-0116	ses-01	run-05	0.16574126220436275	37.76611621928817
sub-0116	ses-01	run-06	0.1227874169645235	36.006390041331805
sub-0116	ses-03	run-01	0.13879430805166473	36.98869361653272
sub-0116	ses-03	run-02	0.13930819954557977	38.38457357634903
sub-0116	ses-03	run-03	0.13377643805970146	34.97234192652124
sub-0116	ses-03	run-04	0.10852395682066586	36.872081351320325
sub-0116	ses-03	run-05	0.09729910294144659	37.3150567554535
sub-0116	ses-03	run-06	0.1423703141144661	33.067421187141214
sub-0116	ses-04	run-01	0.10680564829604772	35.53567246498278
sub-0116	ses-04	run-02	0.08281411588473017	34.91269796555683
sub-0116	ses-04	run-03	0.11096454883811707	35.16401165901263
sub-0116	ses-04	run-04	0.12847303628932258	33.463509402985075
sub-0116	ses-04	run-05	0.10693311581216987	36.54307451205511
sub-0116	ses-04	run-06	0.09605443222502866	36.865922531572906
