sub	ses	run	fd_mean	dvars_mean
sub-0083	ses-01	run-01	0.12714444836923072	52.572042776119396
sub-0083	ses-01	run-02	0.12314430745545348	50.755600873708374
sub-0083	ses-01	run-03	0.1410076891262916	52.683375343283586
sub-0083	ses-01	run-04	0.12516987332135474	54.20641302181401
sub-0083	ses-01	run-05	0.14226775046716414	53.945847365097585
sub-0083	ses-01	run-06	0.1201348181568312	55.414973299655564
sub-0083	ses-03	run-01	0.10369243581285874	33.107657855338694
sub-0083	ses-03	run-02	0.08859045537347873	34.36603472560276
sub-0083	ses-03	run-03	0.0903658943972445	36.23720903903559
sub-0083	ses-03	run-04	0.12471686765074623	31.747451014925375
sub-0083	ses-03	run-05	0.08138821017566011	32.11890016073478
sub-0083	ses-03	run-06	0.08327226031641786	33.18589922962112
sub-0083	ses-04	run-01	0.10143269248048217	34.92869839035591
sub-0083	ses-04	run-02	0.11657938331458091	36.622197858783004
sub-0083	ses-04	run-03	0.11455260416429389	32.33531904133181
sub-0083	ses-04	run-04	0.10279708321782774	35.816489872560275
sub-0083	ses-04	run-05	0.14816694289322616	33.048491391504015
sub-0083	ses-04	run-06	0.10482643155958664	33.20310398851895
