sub	ses	run	fd_mean	dvars_mean
sub-0061	ses-01	run-01	0.11956214296544199	34.59550852698048
sub-0061	ses-01	run-02	0.11517002427944888	36.327258779563714
sub-0061	ses-01	run-03	0.09970272818567161	35.375808241102185
sub-0061	ses-01	run-04	0.13755210279586677	35.86432602181401
sub-0061	ses-01	run-05	0.10089436213203211	34.27685797129736
sub-0061	ses-01	run-06	0.10803527374856484	34.325479710677385
sub-0061	ses-03	run-01	0.10945151987141213	32.79532338461538
sub-0061	ses-03	run-02	0.11295286137037884	32.72101522158439
sub-0061	ses-03	run-03	0.097063989246039	33.74458366130884
sub-0061	ses-03	run-04	0.09155278994390352	34.56450639839265
sub-0061	ses-03	run-05	0.13855745625855337	30.7715347554535
sub-0061	ses-03	run-06	0.10966193919996552	33.76947920321469
sub-0061	ses-04	run-01	0.09739461389037884	38.147516708381175
sub-0061	ses-04	run-02	0.1170150809081515	33.439460625717565
sub-0061	ses-04	run-03	0.16192630797933405	34.19632683926521
sub-0061	ses-04	run-04	0.09420824926061994	35.503295119402985
sub-0061	ses-04	run-05	0.10755268896900111	32.99584555797934
sub-0061	ses-04	run-06	0.17562272380022959	34.44552701836969
