sub	ses	run	fd_mean	dvars_mean
sub-0086	ses-01	run-01	0.09135446996532717	31.625565632606197
sub-0086	ses-01	run-02	0.09866277060654416	31.73851897703789
sub-0086	ses-01	run-03	0.09248032408668196	32.36093011021814
sub-0086	ses-01	run-04	0.13626804265350168	30.926545335246846
sub-0086	ses-01	run-05	0.1313636728736165	31.37500077726751
sub-0086	ses-01	run-06	0.1103131589862227	35.42873213088404
sub-0086	ses-03	run-01	0.09997267306544198	33.05291698507463
sub-0086	ses-03	run-02	0.13312111362227322	31.993297195177956
sub-0086	ses-03	run-03	0.09753690740239952	34.67479008381171
sub-0086	ses-03	run-04	0.18690765602250284	32.80376671641791
sub-0086	ses-03	run-05	0.1959596997373134	30.47711085878301
sub-0086	ses-03	run-06	0.14108000424799078	30.699696683122852
sub-0086	ses-04	run-01	0.4144586704270953	39.24776964753157
sub-0086	ses-04	run-02	0.25242165845120546	38.95536594718713
sub-0086	ses-04	run-03	0.1567041519081515	37.65036640642939
sub-0086	ses-04	run-04	0.1065883851058553	36.05292254190586
sub-0086	ses-04	run-05	0.15167483910073476	34.228278970149255
sub-0086	ses-04	run-06	0.16514676256027552	32.803660655568315
