sub	ses	run	fd_mean	dvars_mean
sub-0089	ses-01	run-01	0.08138205599483349	36.18884137772675
sub-0089	ses-01	run-02	0.10874129712307687	35.267606667049364
sub-0089	ses-01	run-03	0.08602977501492533	36.078873903559135
sub-0089	ses-01	run-04	0.10371413019173359	35.257857405281285
sub-0089	ses-01	run-05	0.09851579433134325	36.681864528128585
sub-0089	ses-01	run-06	0.09960097653088401	38.60229939150402
sub-0089	ses-03	run-01	0.12156685002141214	41.47245594374282
sub-0089	ses-03	run-02	0.12677504531802522	42.376788848450055
sub-0089	ses-03	run-03	0.12677115083582086	41.75461520551091
sub-0089	ses-03	run-04	0.1226947693862227	41.00341576693456
sub-0089	ses-03	run-05	0.13303445266061995	43.45675379678531
sub-0089	ses-03	run-06	0.16042472992766935	42.350553867967854
sub-0089	ses-04	run-01	0.11310678613662452	34.87853698048221
sub-0089	ses-04	run-02	0.10271090925993108	35.652853523536166
sub-0089	ses-04	run-03	0.10437413023090698	36.09582366704937
sub-0089	ses-04	run-04	0.12023126133869114	35.643463855338695
sub-0089	ses-04	run-05	0.10726519597703785	35.60904841331802
sub-0089	ses-04	run-06	0.1094401590742824	36.84321619517796
