sub	ses	run	fd_mean	dvars_mean
sub-0031	ses-01	run-01	0.12058955650264061	39.39059323191734
sub-0031	ses-01	run-02	0.13514055807967848	37.27504716188289
sub-0031	ses-01	run-03	0.0936238248777267	36.50054704592422
sub-0031	ses-01	run-04	0.09072037604812855	36.02642243053961
sub-0031	ses-01	run-05	0.10582992396096436	35.55998009644087
sub-0031	ses-01	run-06	0.11725971848450054	41.99617262571757
sub-0031	ses-03	run-01	0.10564479214557974	38.55736764293915
sub-0031	ses-03	run-02	0.10914958587869343	44.25259553386912
sub-0031	ses-03	run-03	0.08760995443467276	44.6417912238806
sub-0031	ses-03	run-04	0.08644465330034438	36.16498748335247
sub-0031	ses-03	run-05	0.07571789204959813	44.76965076808266
sub-0031	ses-03	run-06	0.09881379190009182	41.66906576808267
sub-0031	ses-04	run-01	0.11101067089207803	36.421872634902414
sub-0031	ses-04	run-02	0.14821642783214692	40.95188284615384
sub-0031	ses-04	run-03	0.14887540505304245	40.86018351205511
sub-0031	ses-04	run-04	0.13878849823214692	43.66454549827784
sub-0031	ses-04	run-05	0.11340830245878297	43.81131441216992
sub-0031	ses-04	run-06	0.11590192401986218	38.34373104477612
