sub	ses	run	fd_mean	dvars_mean
sub-0014	ses-01	run-01	0.10323933466923073	41.894312700344436
sub-0014	ses-01	run-02	0.09069942501056255	43.099355326061996
sub-0014	ses-01	run-05	0.1325309571768082	41.59329818599311
sub-0014	ses-01	run-06	0.12219823469345575	40.761655836969005
sub-0014	ses-03	run-01	0.09150814425373131	46.27818948794489
sub-0014	ses-03	run-02	0.08291866977841558	43.70905577382319
sub-0014	ses-03	run-03	0.09889648264523533	40.708505149253725
sub-0014	ses-03	run-04	0.10131201211882891	40.8726072858783
sub-0014	ses-03	run-05	0.07963835796895519	41.78229996326063
sub-0014	ses-03	run-06	0.08643077212996553	41.05404133295063
sub-0014	ses-04	run-01	0.10243348066750858	37.28055398507463
sub-0014	ses-04	run-02	0.09907995566530421	37.06795517910448
sub-0014	ses-04	run-03	0.09223300351563717	37.29513688978186
sub-0014	ses-04	run-04	0.10216580310996552	37.195945247990814
sub-0014	ses-04	run-05	0.10450433977749708	38.07723215843858
sub-0014	ses-04	run-06	0.10493025352919398	37.833020437428246
