sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0050	ses-01	run-01	0.10218024628930966	38.11563252798507	3883.747880522945
sub-0050	ses-01	run-02	0.09272827555389088	37.61337102690909	3908.304479901626
sub-0050	ses-01	run-03	0.11369440550128075	39.195159986206896	3904.9121837501743
sub-0050	ses-01	run-04	0.10757257861142379	38.58990355877483	3894.9915976952316
sub-0050	ses-02	run-01	0.11337161264248206	42.29211966587113	3467.9874583734836
sub-0050	ses-02	run-02	0.14275553310473624	40.58559797201291	3461.275751920265
sub-0050	ses-02	run-03	0.1396752949977528	40.75373412100259	3467.399532796717
sub-0050	ses-02	run-04	0.1265312725826944	38.273454001095295	3385.7433408139605
sub-0050	ses-03	run-01	0.09664193525951553	36.95479732525951	3363.8255948615324
sub-0050	ses-03	run-02	0.12225645717908544	42.270249037481264	3347.205861296604
sub-0050	ses-03	run-03	0.11352670805206763	41.19068942199248	3358.7224489856426
sub-0050	ses-04	run-01	0.08903994908197313	43.19384796606156	4115.508465370848
sub-0050	ses-04	run-02	0.13497104690810807	41.43770166270269	4118.928430143208
