sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0076	ses-01	run-01	0.10741621362600744	41.19997970522388	3538.5252268041845
sub-0076	ses-01	run-02	0.1312691662120436	39.664680465454545	3519.3635873513354
sub-0076	ses-01	run-03	0.10988493189936943	40.27291880394088	3496.5720286926457
sub-0076	ses-01	run-04	0.12938690442317877	38.67993535264901	3491.9579030174823
sub-0076	ses-02	run-01	0.1041768386698711	39.20065833293557	3573.0826670628576
sub-0076	ses-02	run-02	0.1087409857129709	39.546876628632944	3556.5161456175583
sub-0076	ses-02	run-03	0.11921032684520308	39.42192613569576	3593.7008406389486
sub-0076	ses-02	run-04	0.11788682471667028	38.73129943483023	3560.8634932587306
sub-0076	ses-03	run-01	0.13839406448477504	39.02781851124567	3887.603034930988
sub-0076	ses-03	run-02	0.10037629333643174	37.783468853073465	3871.8640616790303
sub-0076	ses-03	run-03	0.12230881889323306	38.0925871212406	3878.4760132164574
sub-0076	ses-04	run-01	0.11696311238602995	39.9361248074191	3873.4449041031935
sub-0076	ses-04	run-02	0.106802843595027	40.089606009729735	3862.3435343407477
