sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0061	ses-01	run-01	0.11103378482220144	33.6003681744403	3645.515741652696
sub-0061	ses-01	run-02	0.10946849937134541	37.70461080218182	3627.607337784421
sub-0061	ses-01	run-03	0.10679402316709674	35.497675632258066	3608.020360593549
sub-0061	ses-01	run-04	0.09830750119422181	34.59303822019867	3618.4699695726936
sub-0061	ses-02	run-01	0.11147376222553695	35.37408459904535	3492.218178462847
sub-0061	ses-02	run-02	0.1039362636243272	34.40085549623251	3506.7637934587324
sub-0061	ses-02	run-03	0.10445315667528086	35.837760832324975	3538.8358585730675
sub-0061	ses-02	run-04	0.09823772799846656	35.775837234392114	3546.578103840204
sub-0061	ses-03	run-01	0.09217024274273353	34.109708193771624	3183.12226627793
sub-0061	ses-03	run-02	0.08710772963088452	32.925588053223386	3189.4165289884627
sub-0061	ses-03	run-03	0.08757658388862778	32.418805585526314	3169.319057218001
sub-0061	ses-04	run-01	0.12374932693606942	34.52909313733228	3301.0068249325404
sub-0061	ses-04	run-02	0.1424536848378378	35.3738573545946	3322.2293562300624
