sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0129	ses-01	run-01	0.0777779030839552	36.9934648125	3299.0845247350803
sub-0129	ses-01	run-02	0.09296093668509087	39.820808024	3301.4831112887086
sub-0129	ses-01	run-03	0.07336526794285711	38.497675471921184	3303.354846317683
sub-0129	ses-01	run-04	0.08824193900910592	39.737779374172185	3321.2304596706767
sub-0129	ses-02	run-01	0.09792859703341283	38.035998474940335	3118.6474806876668
sub-0129	ses-02	run-02	0.11053480958719049	41.22760849246501	3111.358593441234
sub-0129	ses-02	run-03	0.11132238590319787	37.271082346586006	3125.4503300066335
sub-0129	ses-02	run-04	0.11378502576078856	42.29432974917853	3093.015022218581
sub-0129	ses-03	run-01	0.10070761964602074	37.56201022837371	3545.1109653404546
sub-0129	ses-03	run-02	0.08673478900554718	35.24519061544228	3546.9533173040422
sub-0129	ses-03	run-03	0.0925845703065601	34.74869787969924	3538.747655070315
sub-0129	ses-04	run-01	0.08799794002430934	45.35118944435675	3100.4140622029036
sub-0129	ses-04	run-02	0.08034573199199996	41.568208940540536	3093.4980174351017
