sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0077	ses-01	run-01	0.11117554287527982	37.419367851679105	3318.327193378898
sub-0077	ses-01	run-02	0.10311648989061817	39.00446094690909	3307.7206025906735
sub-0077	ses-01	run-03	0.135740438094463	35.64475864630542	3286.3156222413227
sub-0077	ses-01	run-04	0.12280994811001653	37.02951685513245	3305.875830315289
sub-0077	ses-02	run-01	0.11162261406443912	38.44535895584726	3027.598727983801
sub-0077	ses-02	run-02	0.135085761444564	39.20954773035522	3021.662666650865
sub-0077	ses-02	run-03	0.12564239174295588	37.17930734658599	3013.470655796121
sub-0077	ses-02	run-04	0.12287747663132527	36.044858533406355	3010.421833728558
sub-0077	ses-03	run-01	0.12047558191470584	37.20937410553633	3289.049782833696
sub-0077	ses-03	run-02	0.1397002565253223	37.378207202398805	3265.1309831331273
sub-0077	ses-03	run-03	0.1107851069323308	40.48050001503759	3261.3571141893867
sub-0077	ses-04	run-01	0.13616169041247037	37.68441759747435	3099.104846748189
sub-0077	ses-04	run-02	0.1304543113751351	38.31364814378378	3091.2546481080285
