sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0058	ses-01	run-01	0.12098761405634322	39.38228896921642	3186.79043181785
sub-0058	ses-01	run-02	0.12789828008363632	38.30492726400001	3228.776362113864
sub-0058	ses-01	run-03	0.15030038208933985	34.729613057142856	3175.09412886206
sub-0058	ses-01	run-04	0.13015751802152312	36.662344203642384	3203.6104473347596
sub-0058	ses-02	run-01	0.10045528075966584	42.984695862768504	2826.956442868186
sub-0058	ses-02	run-02	0.10935625636398273	37.679464395586656	2819.523658690936
sub-0058	ses-02	run-03	0.09994737551944681	39.41780625237684	2795.729296176025
sub-0058	ses-02	run-04	0.08505861550211388	41.83722298904709	2798.5062294770205
sub-0058	ses-03	run-01	0.1227566043653979	39.38034988148789	2798.751068337738
sub-0058	ses-03	run-02	0.10185099873545723	41.70052305622189	2757.753814067357
sub-0058	ses-03	run-03	0.13753680407988716	38.3423346231203	2768.2556420753845
sub-0058	ses-04	run-01	0.12094027688547747	41.683372749013415	2753.516368769236
sub-0058	ses-04	run-02	0.09531381476908106	36.81329904108109	2736.6390473747765
