sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0088	ses-01	run-01	0.15514336567499998	37.54076772574627	3052.58811510597
sub-0088	ses-01	run-02	0.15660236901483632	36.31354333963636	2993.116181633517
sub-0088	ses-01	run-03	0.16463545657142856	37.03587063743843	3114.308042502779
sub-0088	ses-01	run-04	0.2042588308476821	37.73821953145696	3142.3049884766265
sub-0088	ses-02	run-01	0.13267473562768492	35.39003681980907	3561.183110955824
sub-0088	ses-02	run-02	0.12299492271173301	34.40325893918192	3500.6694308506662
sub-0088	ses-02	run-03	0.12731774405099391	35.91801208643043	3593.706556715352
sub-0088	ses-02	run-04	0.12601570102343918	37.112091396495074	3601.783640598162
sub-0088	ses-03	run-01	0.12757063696193768	33.18282284688581	3529.6610105772365
sub-0088	ses-03	run-02	0.12060437759520237	37.12078727586207	3515.1759171954745
sub-0088	ses-03	run-03	0.12267191700150373	34.289432615601505	3513.7964680906202
sub-0088	ses-04	run-01	0.13083547056590367	32.573543814522495	3618.0156321623876
sub-0088	ses-04	run-02	0.14547818053167563	37.76908512108108	3588.10575136021
