sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0005	ses-01	run-01	0.10563043284384324	31.17794620522388	3730.3620492786827
sub-0005	ses-01	run-02	0.12644784881186683	38.63791748263387	3709.8614945445
sub-0005	ses-01	run-03	0.11702026171706399	36.82225037931035	3739.4916995571016
sub-0005	ses-01	run-04	0.13435328273760397	36.26590631281198	3717.588017522505
sub-0005	ses-02	run-01	0.1250079222069212	34.23928774105012	3881.372048333393
sub-0005	ses-02	run-02	0.10352702045015082	44.066783967133624	3874.934928293334
sub-0005	ses-02	run-03	0.13632567920995667	37.95314498095238	3871.3324218405987
sub-0005	ses-02	run-04	0.09051096537929897	41.868848060240964	3867.2714364328513
sub-0005	ses-03	run-01	0.13852697144256051	38.12530681574394	3922.709380480633
sub-0005	ses-03	run-02	0.10643369856506743	32.586162505997	3869.1683345532365
sub-0005	ses-03	run-03	0.0842648765628759	41.3932187518797	3884.315023166291
sub-0005	ses-04	run-01	0.09516582031965268	42.56070938831887	3766.705073648702
sub-0005	ses-04	run-02	0.10526127260378375	35.93414800216216	3766.444258440423
