sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0018	ses-01	run-01	0.07775740736071825	36.32573359235075	234.5916278308944
sub-0018	ses-01	run-02	0.07797995871839997	35.754317184	233.52420321858256
sub-0018	ses-01	run-03	0.07295771821083742	35.451266751724134	234.13402735391176
sub-0018	ses-01	run-04	0.07784882987399547	34.360306761589406	234.466721214162
sub-0018	ses-02	run-01	0.09291563687248205	34.01177386634844	3625.084441861687
sub-0018	ses-02	run-02	0.10838597136275563	33.505189784714744	3631.6545946208
sub-0018	ses-02	run-03	0.09061563356076055	33.821419977528095	3614.445886355993
sub-0018	ses-02	run-04	0.10097326414414017	34.35491202081052	3610.461806505521
sub-0018	ses-03	run-01	0.09081975698529407	35.91824239619377	3299.554584155285
sub-0018	ses-03	run-02	0.10031380389355318	35.48763274212894	3293.6161556670318
sub-0018	ses-03	run-03	0.09557106734129696	32.57137325751879	3293.013826176255
sub-0018	ses-04	run-01	0.09307203078787683	36.76261933149171	3311.817838445732
sub-0018	ses-04	run-02	0.10470657541621618	36.33527185729729	3299.996001887141
