sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0132	ses-01	run-01	0.14114598488992536	37.46326311753731	2911.665386225615
sub-0132	ses-01	run-02	0.13865920757439995	39.504245472	2889.8638393363804
sub-0132	ses-01	run-03	0.14570670984591128	38.44675861773399	2889.017174821249
sub-0132	ses-01	run-04	0.14042183764072844	39.00346473261589	2895.9429421133136
sub-0132	ses-02	run-01	0.10771655178042956	37.24603394988067	3465.183384964943
sub-0132	ses-02	run-02	0.126950287214747	37.90193680731969	3416.357105919875
sub-0132	ses-02	run-03	0.16064301956871216	35.980823590319794	3401.3383639815097
sub-0132	ses-02	run-04	0.1197758717809419	38.46278028148959	3420.2560617659724
sub-0132	ses-03	run-01	0.1169668469790657	36.3154199117647	3417.4388718536648
sub-0132	ses-03	run-02	0.1357528558310105	36.49109433733133	3420.933375558592
sub-0132	ses-03	run-03	0.14669941640526316	36.52024429887218	3430.831413645256
sub-0132	ses-04	run-01	0.1289136485479084	36.499150524861875	3574.8721732427784
sub-0132	ses-04	run-02	0.14044112399437833	37.14683392540541	3571.4124668234826
