sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0084	ses-01	run-01	0.17663973794402985	36.069666852611945	3020.7976693563924
sub-0084	ses-01	run-02	0.1968441235374545	36.376073248	3036.2190724299508
sub-0084	ses-01	run-03	0.21249458191605908	35.84229689655172	2996.8980521102576
sub-0084	ses-01	run-04	0.23174408379139066	35.99097168460265	3021.912039040876
sub-0084	ses-02	run-01	0.1865525957756563	38.79979122792363	2826.9010175639364
sub-0084	ses-02	run-02	0.19040260042088264	41.16152119214209	2807.805840204269
sub-0084	ses-02	run-03	0.21014579581336215	40.36397741573033	2812.931047328304
sub-0084	ses-02	run-04	0.21290140410766703	40.67724095728367	2810.3780400259543
sub-0084	ses-03	run-01	0.28459668481888245	37.05389706936416	3193.062901769062
sub-0084	ses-03	run-02	0.20903708164505244	34.72098896926537	3167.888082917138
sub-0084	ses-03	run-03	0.23805069329323306	35.922776706766925	3202.379181678918
sub-0084	ses-04	run-01	0.2181928182478295	35.912239114443565	2940.7630012976083
sub-0084	ses-04	run-02	0.202278902944	38.43376082486487	2917.958209318063
