sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0031	ses-01	run-01	0.12058955650264061	39.39059323191734	3495.474141187028
sub-0031	ses-01	run-02	0.13514055807967848	37.27504716188289	3477.9948863427353
sub-0031	ses-01	run-03	0.0936238248777267	36.50054704592422	3507.9083914179682
sub-0031	ses-01	run-04	0.09072037604812855	36.02642243053961	3505.6156380271946
sub-0031	ses-01	run-05	0.10582992396096436	35.55998009644087	3500.5676479533963
sub-0031	ses-01	run-06	0.11725971848450054	41.99617262571757	3509.5714673252937
sub-0031	ses-03	run-01	0.10564479214557974	38.55736764293915	3966.6427128903997
sub-0031	ses-03	run-02	0.10914958587869343	44.25259553386912	3993.1947510325585
sub-0031	ses-03	run-03	0.08760995443467276	44.6417912238806	3999.9533332948536
sub-0031	ses-03	run-04	0.08644465330034438	36.16498748335247	4022.2513987419557
sub-0031	ses-03	run-05	0.07571789204959813	44.76965076808266	4004.7352455620294
sub-0031	ses-03	run-06	0.09881379190009182	41.66906576808267	4000.4470186210046
sub-0031	ses-04	run-01	0.11101067089207803	36.421872634902414	3798.3309702386464
sub-0031	ses-04	run-02	0.14821642783214692	40.95188284615384	3792.88680020294
sub-0031	ses-04	run-03	0.14887540505304245	40.86018351205511	3814.8174340047267
sub-0031	ses-04	run-04	0.13878849823214692	43.66454549827784	3802.531766435742
sub-0031	ses-04	run-05	0.11340830245878297	43.81131441216992	3827.678847399233
sub-0031	ses-04	run-06	0.11590192401986218	38.34373104477612	3802.710538379453
