sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0107	ses-01	run-01	0.12601935766828928	38.731166266360496	3415.565696291978
sub-0107	ses-01	run-02	0.12452532884730193	40.0314818783008	3399.547302628775
sub-0107	ses-01	run-03	0.12150266053708376	37.99444105396097	3411.882261332886
sub-0107	ses-01	run-04	0.10524627034672787	39.504714463834674	3404.8690172136257
sub-0107	ses-01	run-05	0.13386514751435127	37.665025051664756	3387.144792643074
sub-0107	ses-01	run-06	0.16355809554994258	40.54959335246843	3397.557855657065
sub-0107	ses-03	run-01	0.11496101475740525	41.28144905740528	3169.031569945056
sub-0107	ses-03	run-02	0.11654375493754303	38.671707584385764	3168.444649861723
sub-0107	ses-03	run-03	0.12098070575774968	38.50921015384615	3168.0391493539864
sub-0107	ses-03	run-04	0.1332182262187141	42.500888644087254	3159.3192536611805
sub-0107	ses-03	run-05	0.11330252637898965	40.19622846039035	3169.1973955094754
sub-0107	ses-03	run-06	0.11783735650516644	39.44761606888634	3152.1061967637884
sub-0107	ses-04	run-01	0.14611136924546494	38.88798198851894	3576.862742101705
sub-0107	ses-04	run-02	0.17552039551481052	48.70960385419059	3569.1180922445346
sub-0107	ses-04	run-03	0.13776518926291617	44.54786653157291	3559.9087222773455
sub-0107	ses-04	run-04	0.1528102305862227	39.84327491389208	3541.996776345521
sub-0107	ses-04	run-05	0.1559849039391504	44.02776883352468	3557.245537056453
sub-0107	ses-04	run-06	0.15147097377336394	44.87884666245695	3536.8294386121224
