sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0073	ses-01	run-01	0.08050889036165323	34.43982865212399	3783.654112523725
sub-0073	ses-01	run-02	0.09582915560328356	33.65306414925373	3782.4983622980317
sub-0073	ses-01	run-03	0.11703865035683117	29.976556571756603	3768.0627922630592
sub-0073	ses-01	run-04	0.09651028757129732	31.73189596326062	3768.715101980096
sub-0073	ses-01	run-05	0.0967942365786452	31.208028942594716	3744.9999766238716
sub-0073	ses-01	run-06	0.11206778353352466	31.84371521010333	3791.496396649352
sub-0073	ses-03	run-01	0.12299468973363946	31.41537725832377	3690.698189551882
sub-0073	ses-03	run-02	0.11544829278897815	33.19450057634902	3663.112575157093
sub-0073	ses-03	run-03	0.11878961765097584	32.24761601722158	3673.4009726203394
sub-0073	ses-03	run-04	0.13510465172987368	32.42599676808267	3658.852059803679
sub-0073	ses-03	run-05	0.14354954702709524	33.31446553157291	3698.1694805844986
sub-0073	ses-03	run-06	0.1861204110884041	32.40855806544202	3718.2190224420224
sub-0073	ses-04	run-01	0.10594327386980479	33.429247756601605	3449.186904281768
sub-0073	ses-04	run-02	0.1337968847928817	32.025880081515496	3443.529013681872
sub-0073	ses-04	run-03	0.13611144877634898	29.709265122847306	3399.2593492044375
sub-0073	ses-04	run-04	0.17528235657864516	31.64497296096441	3425.0799909601806
sub-0073	ses-04	run-05	0.17960791859632605	33.543855561423655	3414.07282895955
sub-0073	ses-04	run-06	0.1176291875774971	31.98831689322618	3421.5557358459328
