sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0017	ses-01	run-01	0.13583536298002294	40.81896626176809	2771.659815354174
sub-0017	ses-01	run-02	0.09444866599999997	39.81192694948335	2774.226120740832
sub-0017	ses-01	run-05	0.15602118702518938	40.437243436280134	2793.7124666717573
sub-0017	ses-01	run-06	0.14745511135384612	41.71898204707233	2792.43548133972
sub-0017	ses-03	run-01	0.15711970547278986	38.62044488404133	4072.5494306324763
sub-0017	ses-03	run-02	0.17256692297359352	35.40429006888634	4079.851876115166
sub-0017	ses-03	run-03	0.17920885002009185	40.208621442020664	4038.05818235345
sub-0017	ses-03	run-04	0.23274165436854188	40.169587126291624	4038.7495397621738
sub-0017	ses-03	run-05	0.21922065658117104	35.71836935361653	4055.320829324497
sub-0017	ses-03	run-06	0.18195071905855337	35.346452508610795	4064.2962091837094
sub-0017	ses-04	run-01	0.271013068456946	37.36203715384615	4136.917352252049
sub-0017	ses-04	run-02	0.19378485229850745	36.537546254879445	4189.10581315446
sub-0017	ses-04	run-03	0.18435525535935707	39.554947794489095	4192.8677266084815
sub-0017	ses-04	run-04	0.32080614735763097	39.974627252847384	4159.698441602222
sub-0017	ses-04	run-05	0.1325895832296211	38.915142640642934	4200.896259675923
sub-0017	ses-04	run-06	0.19834626190723303	34.92612412399541	4139.823520406715
