sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0080	ses-01	run-01	0.10548891661205506	34.99454727554535	3698.2920068175563
sub-0080	ses-01	run-02	0.16962796208714118	39.08202790241103	3708.1767304675727
sub-0080	ses-01	run-03	0.15188349229621123	34.30490485419058	3733.4019658830425
sub-0080	ses-01	run-04	0.21992895265786447	37.31957582893226	3688.0338485684106
sub-0080	ses-01	run-05	0.21135106609873702	36.220378210103334	3712.8037466188875
sub-0080	ses-01	run-06	0.23739578065154993	37.51420349253731	3700.326246834574
sub-0080	ses-03	run-01	0.12023463973800225	39.075651630309984	3585.661424368656
sub-0080	ses-03	run-02	0.14453301835361648	38.444525355912745	3584.8970734619497
sub-0080	ses-03	run-03	0.1554377629448909	34.01778826406429	3578.1906242864147
sub-0080	ses-03	run-04	0.13683359237588974	35.92111553616533	3611.9824411211976
sub-0080	ses-03	run-05	0.10647101558208952	40.91632907692307	3576.785223494685
sub-0080	ses-03	run-06	0.16990517466176802	39.52417792881745	3598.463381406613
sub-0080	ses-04	run-01	0.13380961047876	33.670801967853045	3339.4420361957827
sub-0080	ses-04	run-02	0.15285816772388056	33.89899281056257	3366.771595517946
sub-0080	ses-04	run-03	0.15393328574282428	34.276553234213544	3336.9792034272373
sub-0080	ses-04	run-04	0.15514131928346722	33.036370032146955	3359.769021104958
sub-0080	ses-04	run-05	0.15927931404018367	31.500468965556834	3286.9842865074065
sub-0080	ses-04	run-06	0.21311331033983918	33.51850325832377	3353.1083788623805
