sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0021	ses-01	run-01	0.2822926157722732	41.370462548794485	210.95029925190863
sub-0021	ses-01	run-02	0.1092014182206429	37.43547284959816	214.39261497252642
sub-0021	ses-01	run-03	0.12834418056653268	41.43652458668197	214.32379027874478
sub-0021	ses-01	run-04	0.15427517292261766	39.647415417910445	214.27620605488423
sub-0021	ses-01	run-05	0.17235351470998847	38.85794988174512	214.13849725156516
sub-0021	ses-03	run-01	0.1340970317113662	37.850275417910446	4384.227227515182
sub-0021	ses-03	run-02	0.2396484077095292	40.4533480619977	4347.669437125336
sub-0021	ses-03	run-03	0.16921567790080363	36.31644926061998	4331.778017286324
sub-0021	ses-03	run-04	0.32486934431687714	42.07388817566015	4322.753400540344
sub-0021	ses-03	run-05	0.35525267347990813	43.468525600459245	4256.979128628914
sub-0021	ses-03	run-06	0.1262411967329965	40.46127566475316	4383.933911673296
sub-0021	ses-04	run-01	0.11543294652468425	37.71605715384615	3657.8108075209498
sub-0021	ses-04	run-02	0.10999099676805967	41.527663629161886	3686.8392669614896
sub-0021	ses-04	run-03	0.17469735249138915	38.60084420780712	3675.510299600967
sub-0021	ses-04	run-04	0.149105762633295	37.09394151664753	3698.2117338794806
sub-0021	ses-04	run-05	0.15755577232789894	39.53966172330654	3698.644585162463
sub-0021	ses-04	run-06	0.37813074833394944	41.56669542020666	3668.471543054097
