sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0006	ses-01	run-01	0.13978141365442018	36.119373855338694	3097.381443166046
sub-0006	ses-01	run-02	0.14927332526521236	34.374184485648684	3089.720517046208
sub-0006	ses-01	run-03	0.25267481098048217	35.865622003444315	3080.992602246836
sub-0006	ses-01	run-04	0.23455739385763488	35.728329652123996	3119.4109032370243
sub-0006	ses-01	run-05	0.2829075791216991	37.95794637198622	3136.7234086949334
sub-0006	ses-01	run-06	0.3893239633524684	37.335198470723306	3109.115095965632
sub-0006	ses-03	run-01	0.1811577490252583	34.784832399540754	3784.271046247267
sub-0006	ses-03	run-02	0.18490754546268653	35.155111967853045	3766.0105306173105
sub-0006	ses-03	run-03	0.1511857880734787	33.88275482319173	3753.3482405101045
sub-0006	ses-03	run-04	0.1702582345972445	35.60028175315729	3751.449960746126
sub-0006	ses-03	run-05	0.226567017055109	34.80987460734788	3758.828775997353
sub-0006	ses-03	run-06	0.1667762236004592	35.70456012514351	3758.305429751374
sub-0006	ses-04	run-01	0.21005506251549938	36.79202898163031	3254.938463926245
sub-0006	ses-04	run-02	0.14116588871526975	38.37074417221584	3230.8099850083995
sub-0006	ses-04	run-03	0.14731767659655565	35.57978955338691	3232.905992065741
sub-0006	ses-04	run-04	0.17361141367795632	37.28147611825488	3267.5233563264323
sub-0006	ses-04	run-05	0.12039893131171064	36.85503917451205	3228.784616346459
sub-0006	ses-04	run-06	0.17399082534730193	37.31841058438576	3235.3875054845234
