sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0029	ses-01	run-01	0.09553038573295058	41.10619539609644	3678.3381450344464
sub-0029	ses-01	run-02	0.1729631522319173	41.555178721010336	3659.6851455002347
sub-0029	ses-01	run-03	0.13896824005947184	45.258954040183696	3648.7576863014297
sub-0029	ses-01	run-04	0.1373400636394948	45.19113024225029	3674.5123697894774
sub-0029	ses-01	run-05	0.1317661535316647	41.669445985074624	3681.915678117094
sub-0029	ses-01	run-06	0.1348070472311136	42.39220701722158	3674.9606512612354
sub-0029	ses-03	run-01	0.10161552255958664	36.356922476463836	3528.033996844106
sub-0029	ses-03	run-02	0.11442459473846149	37.95474476693456	3518.927993937119
sub-0029	ses-03	run-03	0.10754818855533867	37.09904990011481	3534.4437715827207
sub-0029	ses-03	run-04	0.10339799652812856	37.01055637083812	3562.108084861005
sub-0029	ses-03	run-05	0.09959959328013772	36.62022903099886	3535.6516257307853
sub-0029	ses-03	run-06	0.12700719390608492	36.790389724454656	3522.628714905225
sub-0029	ses-04	run-01	0.0973605751634902	36.9188474695752	3391.383843825534
sub-0029	ses-04	run-02	0.09345977301423647	40.772728266360495	3386.658418400201
sub-0029	ses-04	run-03	0.10332388390929961	44.22493615729047	3375.696708906689
sub-0029	ses-04	run-04	0.10404115616082661	39.90300190241103	3414.3801136251986
sub-0029	ses-04	run-05	0.11928099671366242	39.9949344282434	3400.027204028966
sub-0029	ses-04	run-06	0.09491623978805966	38.53942761538461	3415.030245049361
