sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0019	ses-01	run-01	0.07102474579104474	39.423536548794495	241.4337178619908
sub-0019	ses-01	run-02	0.07852462868970148	39.664564396096445	238.69078806155798
sub-0019	ses-01	run-03	0.08440870001241672	36.72499597014926	238.42639488218555
sub-0019	ses-01	run-04	0.10118736796794486	35.89192851894374	238.0371265482779
sub-0019	ses-01	run-05	0.08112055031329961	38.2650436119403	236.86583871475452
sub-0019	ses-01	run-06	0.06661842081599308	37.6549393685419	236.1634389868392
sub-0019	ses-03	run-01	0.11764336722468423	38.29844518140069	3421.8245662732975
sub-0019	ses-03	run-02	0.11019693373386907	39.29628880597015	3405.707699986408
sub-0019	ses-03	run-03	0.1286979279439724	38.155982021814005	3439.072871386677
sub-0019	ses-03	run-04	0.12435847676693453	37.45773400803674	3411.7173988681398
sub-0019	ses-03	run-05	0.10875735846153842	37.42290084730195	3448.4419819881546
sub-0019	ses-03	run-06	0.12072643255729043	36.297486892078076	3421.0012195971162
sub-0019	ses-04	run-01	0.10021755014695748	37.73786589552238	3627.6017351582236
sub-0019	ses-04	run-02	0.08846039049965553	35.88490802640643	3612.5273155716477
sub-0019	ses-04	run-03	0.09910399646222728	36.26196272789897	3606.401381001435
sub-0019	ses-04	run-04	0.1045612708754305	35.29141966704937	3629.0585975736835
sub-0019	ses-04	run-05	0.11526714918851891	37.30464066475315	3627.1148532873476
sub-0019	ses-04	run-06	0.0928839871509988	36.282909245694604	3642.8265160810097
